file,condition,dice,iou
case_00000_z164.png,noise_sigma10,0.7989690721546524,0.6652360514878705
case_00000_z164.png,noise_sigma25,0.7938144329794612,0.6581196581055957
case_00000_z164.png,blur_k3,0.7999999999897436,0.6666666666524217
case_00000_z164.png,blur_k7,0.7999999999895425,0.6666666666521424
case_00000_z164.png,down_up_0.5,0.8015768725256035,0.668859649108139
case_00000_z164.png,down_up_0.25,0.7967914438396151,0.6622222222075062
case_00000_z164.png,contrast_0.8,0.8051948051843482,0.6739130434636106
case_00000_z164.png,contrast_1.2,0.8179419524958055,0.69196428569884
case_00000_z164.png,gamma_0.8,0.8015267175470544,0.6687898089029981
case_00000_z164.png,gamma_1.2,0.8062418725512842,0.6753812636018436
case_00000_z165.png,clean,0.8597748208714455,0.7540394972934643
case_00000_z165.png,noise_sigma10,0.8656410256321473,0.7631103074003054
case_00000_z165.png,noise_sigma25,0.8714285714196793,0.7721518987202143
case_00000_z165.png,blur_k3,0.8591983555924029,0.7531531531395829
case_00000_z165.png,blur_k7,0.8574358974271032,0.7504488330206383
case_00000_z165.png,down_up_0.5,0.8530612244810912,0.7437722419796482
case_00000_z165.png,down_up_0.25,0.8723618090364587,0.7736185383106307
case_00000_z165.png,contrast_0.8,0.8562628336667735,0.7486535008842252
case_00000_z165.png,contrast_1.2,0.8627450980303122,0.7586206896414043
case_00000_z165.png,gamma_0.8,0.8565615462781632,0.7491103202713681
case_00000_z165.png,gamma_1.2,0.8603696098474295,0.7549549549413521
case_00000_z166.png,clean,0.854014598532354,0.7452229299244392
case_00000_z166.png,noise_sigma10,0.8586762075057365,0.7523510971668911
case_00000_z166.png,noise_sigma25,0.8630259623915576,0.7590551180982826
case_00000_z166.png,blur_k3,0.8485401459776594,0.7369255150437888
case_00000_z166.png,blur_k7,0.8518859245551805,0.7419871794752887
case_00000_z166.png,down_up_0.5,0.8540344514881775,0.74525316454517
case_00000_z166.png,down_up_0.25,0.8568935427499399,0.7496183205992425
case_00000_z166.png,contrast_0.8,0.8529945553461616,0.7436708860641824
case_00000_z166.png,contrast_1.2,0.8610855565698153,0.7560581583076565
case_00000_z166.png,gamma_0.8,0.8532608695574887,0.7440758293721315
case_00000_z166.png,gamma_1.2,0.8532110091664844,0.743999999988096
case_00000_z167.png,clean,0.7882689556452914,0.6505312868872428
case_00000_z167.png,noise_sigma10,0.7909922589669881,0.6542491268841182
case_00000_z167.png,noise_sigma25,0.8134110787112726,0.6855036854952641
case_00000_z167.png,blur_k3,0.7848101265767595,0.6458333333258583
case_00000_z167.png,blur_k7,0.7790368271899503,0.6380510440761247
case_00000_z167.png,down_up_0.5,0.7931526390813614,0.6572104018834845
case_00000_z167.png,down_up_0.25,0.8215827338070391,0.6971916971831844
case_00000_z167.png,contrast_0.8,0.7889908256825054,0.6515151515075581
case_00000_z167.png,contrast_1.2,0.806596701643129,0.6758793969764336
case_00000_z167.png,gamma_0.8,0.7921623512890682,0.6558516801778
case_00000_z167.png,gamma_1.2,0.7874015747975133,0.6493506493429829
case_00000_z168.png,clean,0.8020833333281115,0.6695652173840264
case_00000_z168.png,noise_sigma10,0.8199481865231869,0.6948408342404518
case_00000_z168.png,noise_sigma25,0.8344113842119378,0.7158712541540969
case_00000_z168.png,blur_k3,0.8005082592071124,0.6673728813488625
case_00000_z168.png,blur_k7,0.8159203980048761,0.6890756302448626
case_00000_z168.png,down_up_0.5,0.8271057631359905,0.7051835853055596
case_00000_z168.png,down_up_0.25,0.8551637279543126,0.7469746974615294
case_00000_z168.png,contrast_0.8,0.8060091443448334,0.6750547045878003
case_00000_z168.png,contrast_1.2,0.8152692569814911,0.6881472957343137
case_00000_z168.png,gamma_0.8,0.804137039425959,0.6724324324251629
case_00000_z168.png,gamma_1.2,0.8031496062939426,0.6710526315715893
case_00000_z169.png,clean,0.8545119705288244,0.7459807073875029
case_00000_z169.png,noise_sigma10,0.8580208973518254,0.7513455328229134
case_00000_z169.png,noise_sigma25,0.8541538461485899,0.745435016103701
case_00000_z169.png,blur_k3,0.868639053249298,0.7677824267702115
case_00000_z169.png,blur_k7,0.8857142857090137,0.7948717948633026
case_00000_z169.png,down_up_0.5,0.8774566473937719,0.7816683831021455
case_00000_z169.png,down_up_0.25,0.8586698337241172,0.7523413111264065
case_00000_z169.png,contrast_0.8,0.8534641324288568,0.7443850267300066
case_00000_z169.png,contrast_1.2,0.8594035301225843,0.7534685165341145
case_00000_z169.png,gamma_0.8,0.8545232273786398,0.7459978655203202
case_00000_z169.png,gamma_1.2,0.8566153846101132,0.7491926802933349
case_00000_z170.png,clean,0.8366412213697881,0.7191601049805848
case_00000_z170.png,noise_sigma10,0.8394308943046778,0.7232924693456805
case_00000_z170.png,noise_sigma25,0.8356997971560056,0.7177700348369533
case_00000_z170.png,blur_k3,0.8274824473378762,0.7057313943481118
